cycle_run,cycle,cycle_occurrence,scenario_block_25,source_rows,first_failure_position,healthy_prefix_rows,fault_in_run,included,Current_J0__mean,Current_J0__std,Current_J0__q10,Current_J0__q50,Current_J0__q90,Current_J0__abs_mean,Current_J0__abs_q90,Current_J1__mean,Current_J1__std,Current_J1__q10,Current_J1__q50,Current_J1__q90,Current_J1__abs_mean,Current_J1__abs_q90,Current_J2__mean,Current_J2__std,Current_J2__q10,Current_J2__q50,Current_J2__q90,Current_J2__abs_mean,Current_J2__abs_q90,Current_J3__mean,Current_J3__std,Current_J3__q10,Current_J3__q50,Current_J3__q90,Current_J3__abs_mean,Current_J3__abs_q90,Current_J4__mean,Current_J4__std,Current_J4__q10,Current_J4__q50,Current_J4__q90,Current_J4__abs_mean,Current_J4__abs_q90,Current_J5__mean,Current_J5__std,Current_J5__q10,Current_J5__q50,Current_J5__q90,Current_J5__abs_mean,Current_J5__abs_q90,Temperature_J0__mean,Temperature_J0__std,Temperature_J0__q10,Temperature_J0__q50,Temperature_J0__q90,Temperature_J0__abs_mean,Temperature_J0__abs_q90,Temperature_J1__mean,Temperature_J1__std,Temperature_J1__q10,Temperature_J1__q50,Temperature_J1__q90,Temperature_J1__abs_mean,Temperature_J1__abs_q90,Temperature_J2__mean,Temperature_J2__std,Temperature_J2__q10,Temperature_J2__q50,Temperature_J2__q90,Temperature_J2__abs_mean,Temperature_J2__abs_q90,Temperature_J3__mean,Temperature_J3__std,Temperature_J3__q10,Temperature_J3__q50,Temperature_J3__q90,Temperature_J3__abs_mean,Temperature_J3__abs_q90,Temperature_J4__mean,Temperature_J4__std,Temperature_J4__q10,Temperature_J4__q50,Temperature_J4__q90,Temperature_J4__abs_mean,Temperature_J4__abs_q90,Temperature_J5__mean,Temperature_J5__std,Temperature_J5__q10,Temperature_J5__q50,Temperature_J5__q90,Temperature_J5__abs_mean,Temperature_J5__abs_q90,Speed_J0__mean,Speed_J0__std,Speed_J0__q10,Speed_J0__q50,Speed_J0__q90,Speed_J0__abs_mean,Speed_J0__abs_q90,Speed_J1__mean,Speed_J1__std,Speed_J1__q10,Speed_J1__q50,Speed_J1__q90,Speed_J1__abs_mean,Speed_J1__abs_q90,Speed_J2__mean,Speed_J2__std,Speed_J2__q10,Speed_J2__q50,Speed_J2__q90,Speed_J2__abs_mean,Speed_J2__abs_q90,Speed_J3__mean,Speed_J3__std,Speed_J3__q10,Speed_J3__q50,Speed_J3__q90,Speed_J3__abs_mean,Speed_J3__abs_q90,Speed_J4__mean,Speed_J4__std,Speed_J4__q10,Speed_J4__q50,Speed_J4__q90,Speed_J4__abs_mean,Speed_J4__abs_q90,Speed_J5__mean,Speed_J5__std,Speed_J5__q10,Speed_J5__q50,Speed_J5__q90,Speed_J5__abs_mean,Speed_J5__abs_q90,Tool_current__mean,Tool_current__std,Tool_current__q10,Tool_current__q50,Tool_current__q90,Tool_current__abs_mean,Tool_current__abs_q90,speed_proxy,workload_proxy,gripping_force_proxy
118,119,1,5,25,25,25,False,True,0.03249007635999999,0.8301954937265507,-0.3231336596,-0.058013882,0.6024203892000006,0.46024464715999996,1.0718963858000008,-2.0688408041599997,0.8209376607116414,-2.7513462542,-2.27080822,-1.3221761939999996,2.13144662384,2.7513462542,-1.14213938656,0.8845457039658648,-2.0665060522,-1.021703839,-0.6805143833999998,1.3015679068,2.1443752770000004,-0.49521479184,0.49980769053824575,-0.8047695638,-0.48164922,-0.31523886939999995,0.6250828987200001,1.0046575070000003,-0.28563715743999996,0.8889267275356665,-1.2357385159999998,-0.020906383,0.24554631720000014,0.47744792464,1.2702201844000003,0.014582159040000002,0.14700326149695847,-0.16894159299999997,0.02762118,0.21483886240000008,0.12414686576000002,0.2345092,36.2975,0.026692695630078277,36.25,36.3125,36.3125,36.2975,36.3125,39.495,0.01695582495781317,39.5,39.5,39.5,39.495,39.5,40.04,0.03,40.0,40.0625,40.0625,40.04,40.0625,43.05,0.025,43.0,43.0625,43.0625,43.05,43.0625,45.185,0.01224744871391589,45.1875,45.1875,45.1875,45.185,45.1875,44.6975,0.022912878474779203,44.6875,44.6875,44.75,44.6975,44.75,-0.02680315652,0.16322771015683288,-0.14357294439999999,0.0,0.09453364580000004,0.0863293514,0.21628370300000013,-0.0027620717199994937,0.06950288232505382,-0.09287802899999999,0.0,0.03601682840000002,0.03372112916000093,0.1136782142,-0.013041451520000007,0.44258288148648683,-0.0575161186,0.0,0.026398895000000033,0.13983985056,0.07741287960000004,0.083297365236,0.3547503324561229,-0.22502361519999997,0.0,0.7237896086000004,0.22018265451600003,0.7522293450000003,0.01213927772000014,0.04990247527084826,-0.015873176999999995,0.0,0.02332794720000002,0.020461046280000138,0.030203396,-0.05595267196,0.30793556995286886,-0.3622072224,0.0,0.19911786920000035,0.16636795163999998,0.4007936778,0.11188133956,0.08743885023457161,0.0803542256,0.085019588,0.1715034128,0.11188133956,0.1715034128,0.2651002026000001,1.4128341347333337,0.1715034128
119,120,1,5,24,24,24,False,True,0.04957745650000001,0.5936571708786446,-0.3880234928,-0.066614164,0.5872476640999998,0.36659183158333336,0.6571723406000001,-2.2485934123333333,0.9391310589702186,-3.3456192250999996,-1.9698207380000001,-1.569615543,2.27387595925,3.3456192250999996,-1.0862506081666667,0.5821907819072547,-1.7156904461,-1.0072898865000002,-0.7763739886,1.1825879166666666,1.7156904461,-0.46297581729166665,0.6067713408429504,-1.1192434792,-0.5416696670000001,-0.05965484920000012,0.6534155879583333,1.199092162,-0.16103486566666667,0.657452518253525,-1.1703167197999997,-0.007391254999999999,0.3806670964999999,0.4007204245,1.2417650638999995,0.008741969958333339,0.13555435447997943,-0.150350717,0.0290053175,0.1608396862,0.11307334820833333,0.1915561421,36.296875,0.027063293868263706,36.25,36.3125,36.3125,36.296875,36.3125,39.497395833333336,0.012489144591960207,39.5,39.5,39.5,39.497395833333336,39.5,40.046875,0.027063293868263706,40.0,40.0625,40.0625,40.046875,40.0625,43.0546875,0.020669932117692115,43.01875,43.0625,43.0625,43.0546875,43.0625,45.184895833333336,0.012489144591960207,45.1875,45.1875,45.1875,45.184895833333336,45.1875,44.690104166666664,0.012489144591960207,44.6875,44.6875,44.6875,44.690104166666664,44.6875,-0.02276526474999997,0.1380315935400685,-0.27791770209999994,4.425e-16,0.10634153919999999,0.08094943891666671,0.2834005575999999,0.0010900902916666665,0.038140528690532666,-0.0383930468,0.0,0.015957920599999988,0.01890816129166667,0.06044000989999999,0.00031363729166666854,1.0415193926317086,-0.0489869325,-4.115e-05,0.03622965189999999,0.4351934807916667,2.5246311186,0.025803287083333324,0.35391000146813095,-0.47592357719999995,0.0,0.42301152079999993,0.23809014924999997,0.5671911654999999,-0.00048199816249999233,0.027033747899894663,-0.016177003599999996,0.0,0.011362837099999998,0.012075013337500008,0.0290731328,0.005211197874972535,0.31593236549630166,-0.49496228080000004,3.09e-05,0.42521313999999977,0.19971078370836082,0.5800862193,0.10625998416666667,0.048027484152953444,0.0811094877,0.0854455825,0.1856611606,0.10625998416666667,0.1856611606,0.67413703395,1.3918158966333332,0.1856611606
120,121,1,5,25,25,25,False,True,-0.04867034104000001,0.8951069875864092,-0.41476978099999995,-0.125503004,0.4870968464000002,0.47721383007999996,1.150584364000001,-2.3425265186,0.8611816174415456,-3.3385586735999997,-2.426928043,-1.6319192885999998,2.3425265186,3.3385586736,-1.39378419016,0.768028116975937,-2.0287173748,-1.309777737,-0.7652262207999999,1.4018657199200002,2.0287173748000003,-0.7005841284400001,0.4208420385385578,-1.1833603856,-0.651432753,-0.2600599644,0.7005841284400001,1.1833603856000001,-0.02758762516,0.6082986313185137,-0.7644492386,0.000451638,0.4158500136000005,0.36252454155999997,1.2277383328000004,0.023273851600000003,0.1320043531726903,-0.15268876839999998,0.028292596,0.1953153278,0.11621735536000001,0.1953153278,36.315,0.01224744871391589,36.3125,36.3125,36.3125,36.315,36.3125,39.5,0.0,39.5,39.5,39.5,39.5,39.5,40.0525,0.022912878474779203,40.0,40.0625,40.0625,40.0525,40.0625,43.04,0.03,43.0,43.0625,43.0625,43.04,43.0625,45.1875,0.0,45.1875,45.1875,45.1875,45.1875,45.1875,44.6825,0.01695582495781317,44.6875,44.6875,44.6875,44.6825,44.6875,-0.026194620480000003,0.1781096367763097,-0.19860173479999998,0.0,0.10581292020000001,0.09445585544,0.30000182360000016,0.00030117185887999944,0.07256244007678844,-0.04416840279999999,0.0,0.012905274800000022,0.029475983778880003,0.09097366160000009,0.09006397000000002,0.7273294840739694,-0.05801442459999999,0.0,0.05083194780000009,0.26319899848,1.0394508060000023,0.06608809164523999,0.41651231032421265,-0.37178139699999996,0.0,0.7280029176000004,0.26974874149427996,0.7652528640000003,0.010271878319999999,0.05518250479947274,-0.015307877799999998,0.0,0.022495504800000024,0.0234673512,0.06616409700000006,-0.02759236583999999,0.34234527824649974,-0.36537148379999995,-3.84e-05,0.3601114448000003,0.19576971215999997,0.5145701408000002,0.11435967923999998,0.07992177400270851,0.081575656,0.085191905,0.172879815,0.11435967923999998,0.172879815,0.4627355655000005,1.520712409766667,0.172879815
121,122,1,5,24,24,24,False,True,-0.018494790083333334,0.5311250977366032,-0.3922899754,-0.0728372525,0.2692892983999999,0.2974968319166667,0.5756345422,-2.3454958995,0.6167479019838594,-3.3241026878,-2.2807041405,-1.711425221,2.3454958995,3.3241026877999995,-1.2602954531250001,0.44051664796845585,-1.8901906489,-1.1923237439999999,-0.7842896518,1.2602954531250001,1.8901906489,-0.6815790180416667,0.4877027373958747,-1.1765142082,-0.52247563,-0.2551916885,0.6815790180416667,1.1765142081999997,-0.10582482095833334,0.4466689355563393,-0.7116655351,0.014339326,0.14927357999999996,0.28991702995833335,0.7965411187999999,-0.013714626833333335,0.13845153475932845,-0.17848363199999998,0.010460846999999999,0.17929076249999998,0.11670199583333334,0.2062104746,36.338541666666664,0.030812915536977164,36.3125,36.3125,36.375,36.338541666666664,36.375,39.5,0.0,39.5,39.5,39.5,39.5,39.5,40.0625,0.018042195912175804,40.0625,40.0625,40.0625,40.0625,40.0625,43.026041666666664,0.030812915536977164,43.0,43.0,43.0625,43.026041666666664,43.0625,45.192708333333336,0.017274087449767706,45.1875,45.1875,45.1875,45.192708333333336,45.1875,44.669270833333336,0.028408104465197172,44.625,44.6875,44.6875,44.669270833333336,44.6875,0.02885180629166666,0.16519831663555812,-0.12789120589999997,0.0,0.19785891339999995,0.10282051779166668,0.3332456287999999,0.0030207183749999997,0.03985200047432604,-0.0098082222,0.0,0.009243855799999999,0.015134655958333333,0.029821805099999994,-7.212579166667361e-05,1.0447949949604145,-0.0342524424,-2.215e-29,0.06477976139999994,0.4351047702083333,2.5424653292999997,-0.04176644525,0.4094156975482817,-0.5529180409,0.0,0.381377995,0.28042573974999996,0.6050758065999999,-0.006342977208333334,0.02766707703905286,-0.03293135009999999,0.0,0.014068355299999998,0.013868068875,0.043390992899999994,0.003031123750879175,0.36111541175217815,-0.5048518358,3.820419e-36,0.5597952751999998,0.23702123950087917,0.6385481238,0.11096296454166665,0.0834613335714498,0.0778492508,0.08260265,0.17603569,0.11096296454166665,0.17603569,0.6987579477499999,1.3281989467499997,0.17603569
122,123,1,5,24,24,23,False,True,0.023577963565217363,1.3817376509088564,-0.4267805338,-0.096349649,0.255344951,0.590732312,0.7032364548000002,-2.377106348521739,0.9680877958941511,-3.5450062272,-2.247524023,-1.6169218066,2.377106348521739,3.5450062272,-1.245945997173913,0.4962411156362377,-1.7558113334,-1.148323536,-0.7848051784,1.245945997173913,1.7558113334,-0.6469047244347825,0.3017872160893456,-1.0840210434,-0.559499264,-0.3108302,0.6469047244347825,1.0840210434,-0.15343951139130432,0.8535281434774827,-0.42170323179999997,0.080527946,0.2619629858,0.35831965234782615,0.4407704356,0.005864558913043482,0.12603059942514958,-0.1525110606,0.041410036,0.19170214220000006,0.10949307195652175,0.2074027388,36.358695652173914,0.027444306897723036,36.3125,36.375,36.375,36.358695652173914,36.375,39.516304347826086,0.02744430689772304,39.5,39.5,39.5625,39.516304347826086,39.5625,40.06521739130435,0.012745694999520185,40.0625,40.0625,40.0625,40.06521739130435,40.0625,43.02989130434783,0.031220449165967543,43.0,43.0,43.0625,43.02989130434783,43.0625,45.192934782608695,0.017610708419586577,45.1875,45.1875,45.1875,45.192934782608695,45.1875,44.65760869565217,0.031220449165967543,44.625,44.6875,44.6875,44.65760869565217,44.6875,0.007636822565217394,0.1670300020691033,-0.1403491852,0.0,0.07103623840000003,0.07408640760869566,0.1579049616,-0.0006385009999999998,0.03371069509511552,-0.0233942724,0.0,0.0095638574,0.016330090130434783,0.05987127260000002,0.07025004973913045,0.4146623401001256,-0.035819723,0.0,0.023594186800000003,0.11371151521739131,0.06589265580000002,-0.05934885008695651,0.37076358211426835,-0.5561837376,0.0,0.29841920460000015,0.21608553965217392,0.5850411176,0.002373064869565217,0.024414042860784982,-0.021618944199999997,0.0,0.02204110900000001,0.012912379478260872,0.04588060400000002,0.057673799173913055,0.32609708583135516,-0.12862568359999998,1.0899999999999998e-42,0.3633840290000002,0.1675500426521739,0.46707630740000006,0.11468905982608693,0.0825860809797696,0.0797244788,0.085191846,0.1739996906,0.11468905982608693,0.1739996906,0.23027781983333337,1.2893747055333333,0.1739996906
123,124,1,5,25,25,25,False,True,-0.0834377164,1.047409204679678,-0.3626183154,-0.139687911,0.9240887402000001,0.55122706944,0.9694631576,-2.24709529992,0.6733113191004809,-2.9738192083999997,-2.398644924,-1.5859646796,2.24709529992,2.9738192084,-1.20100559264,0.6058685899399868,-2.0486765388,-1.056770325,-0.39046450859999976,1.20100559264,2.0486765388000006,-0.5778222874,0.5506616850720678,-1.2429279802,-0.482787669,-0.21701833619999994,0.6748686150000001,1.3114295482000002,-0.22690591444000002,1.109230546987465,-1.3815757276,0.010373453,0.16467077140000008,0.60208309804,1.7346176386000007,0.03183849956,0.13713829495808472,-0.16941591199999997,0.054725312,0.1891328246,0.12245505955999998,0.1898809286,36.3775,0.021505813167606566,36.375,36.375,36.375,36.3775,36.375,39.5175,0.02806243040080456,39.5,39.5,39.5625,39.5175,39.5625,40.0825,0.029154759474226504,40.0625,40.0625,40.125,40.0825,40.125,43.015,0.026692695630078273,43.0,43.0,43.0625,43.015,43.0625,45.23,0.029154759474226504,45.1875,45.25,45.25,45.23,45.25,44.6325,0.0203100960115899,44.625,44.625,44.6625,44.6325,44.6625,-0.03034128196,0.1286019630770283,-0.1941847206,0.0,0.08574374000000004,0.06923456308,0.19418472060000003,-0.024834570000000004,0.05718394977288654,-0.1257509678,0.0,0.00606634680000001,0.03310276848,0.12575096780000003,0.04725001936000102,0.26463700867962947,-0.0344714078,0.0,0.02928324480000005,0.06809304296000102,0.05519442060000002,0.05783372508016921,0.4197433115932814,-0.2768083512,0.0,0.5668895362000003,0.2353763507601692,0.7671002984000004,0.006930364639999999,0.04261973273698911,-0.0237822814,0.0,0.03907501160000001,0.02044958576,0.059843060200000034,-0.026429965120000006,0.3971979286804184,-0.32113627199999994,0.0,0.2142512884000003,0.19442062735999996,0.5359047532000001,0.1266484404,0.11028957065178406,0.0803715108,0.084598422,0.17218295320000002,0.1266484404,0.17218295320000002,0.2896630368000001,1.5379811700333335,0.17218295320000002
124,125,1,5,24,24,23,False,True,0.027557391739130407,0.6519848269868241,-0.5715511026,-0.041343026,0.7798063636000001,0.4476615353913044,1.1213820938000003,-2.370828597434783,0.6616107737894426,-3.3343576908,-2.304052353,-1.7717116834,2.370828597434783,3.3343576908000006,-1.3625414604782606,0.5909606559210253,-2.2818754196,-1.192623258,-0.7872161984,1.3625414604782606,2.2818754196000004,-0.7250351470869565,0.5515057828529363,-1.1142325642,-0.6251719,-0.2758305492,0.7250351470869565,1.1142325642000002,-0.08814431782608692,0.6620172770434538,-0.9408519503999999,-0.048181713,0.1725782934,0.4254037462608695,1.4125077728,-0.008979811782608696,0.12977881873898822,-0.1757069174,0.028631575,0.1476067932,0.10400269856521739,0.1909631728,36.41576086956522,0.029767530299193806,36.375,36.4375,36.4375,36.41576086956522,36.4375,39.546195652173914,0.027444306897723033,39.5,39.5625,39.5625,39.546195652173914,39.5625,40.078804347826086,0.02744430689772304,40.0625,40.0625,40.125,40.078804347826086,40.125,43.01358695652174,0.02577943744702483,43.0,43.0,43.0625,43.01358695652174,43.0625,45.22282608695652,0.030983027855954838,45.1875,45.25,45.25,45.22282608695652,45.25,44.61684782608695,0.02104882253373596,44.575,44.625,44.625,44.61684782608695,44.625,0.02071608443217392,0.10738029102267,-0.0939169944,0.0,0.1134567338,0.06966091043739132,0.1804739596,0.00799373647826087,0.04405488239943537,-0.020223630799999996,0.0,0.05262603980000002,0.022659456913043476,0.06993582660000001,0.004837010173913058,1.0680504075491295,-0.06885777119999999,0.0,0.024673118800000008,0.45274222513043477,2.5157433034000003,0.010538493652333485,0.3643000261662532,-0.39303926819999996,0.0,0.37524774040000003,0.23993353600015954,0.5653217916000001,-0.004769517087201282,0.01888901099807011,-0.0163631132,0.0,0.007720486200000001,0.008847975174157849,0.0193295754,-0.02975792439130434,0.35578683975053993,-0.5003648098,0.0,0.3858709906000002,0.22042696882608698,0.6380350588000001,0.11427957082608697,0.08699632025364615,0.0797244188,0.084426165,0.1852198718,0.11427957082608697,0.1852198718,0.6648065859000001,1.5758864523333334,0.1852198718
125,126,1,6,24,24,24,False,True,-0.03485957345833333,0.25470177393095944,-0.24115893989999998,-0.0263069755,0.15567450929999999,0.179231376625,0.4058793363999999,-2.3641303180833333,0.7286454931667546,-3.3124959226,-2.237643003,-1.6864723087,2.3641303180833333,3.3124959225999997,-1.2611238584166669,0.49392659382014803,-1.8801817057999999,-1.1202200055,-0.8544672907,1.2611238584166669,1.8801817057999997,-0.6575493747916666,0.4208920513023297,-1.2311172724,-0.5617681145,-0.30508661540000004,0.6627967125416666,1.2311172723999997,-0.08422761141666667,0.31160012483467503,-0.5120980200999999,0.0217396615,0.16064200989999997,0.20856256733333334,0.5120980200999998,-0.022956704291666668,0.1472643064700321,-0.1790408269,0.010888248,0.17166130509999997,0.12309580937499999,0.2117970333,36.427083333333336,0.02329237476562281,36.375,36.4375,36.4375,36.427083333333336,36.4375,39.552083333333336,0.023292374765622806,39.5,39.5625,39.5625,39.552083333333336,39.5625,40.072916666666664,0.023292374765622806,40.0625,40.0625,40.125,40.072916666666664,40.125,43.018229166666664,0.028408104465197172,43.0,43.0,43.0625,43.018229166666664,43.0625,45.247395833333336,0.012489144591960207,45.25,45.25,45.25,45.247395833333336,45.25,44.614583333333336,0.023292374765622806,44.5625,44.625,44.625,44.614583333333336,44.625,0.026108874979166665,0.16441956631274812,-0.12624475739999996,0.0,0.19035308519999994,0.10164942460416666,0.33184308119999995,0.009268691625,0.046281627280192666,-0.012720560399999999,0.0,0.05555731219999997,0.023289227208333332,0.08153617159999998,-0.0007220175416658425,1.0451462222172108,-0.03857503429999999,0.0,0.062076256899999946,0.4357056182916675,2.5456549164,-0.040606020708333336,0.4013474048477623,-0.5635748148,3.7800000000000003e-29,0.3884421084,0.2751983149583333,0.5802675964,-0.005817627458333333,0.027210433795369294,-0.0297619071,0.0,0.015293434899999998,0.013629405625000002,0.041135261799999996,0.004535568666666659,0.357426159745202,-0.5045183389,6.95e-28,0.5470805526999999,0.23585238716666668,0.6279105303,0.11455999324999999,0.08746085295238148,0.08137269600000001,0.08548855799999999,0.17802282560000002,0.11455999324999999,0.17802282560000002,0.7013912596166668,1.2589282150999999,0.17802282560000002
126,127,1,6,25,25,24,False,True,-0.032687789874999984,0.7010226825644936,-0.7098629298999999,-0.12156591550000001,0.2926143196999999,0.4310442859583333,1.0472667337999997,-2.437350069458333,0.767480268841987,-3.4429752346999996,-2.433068037,-1.6622436765,2.437350069458333,3.4429752346999996,-1.2215420255833334,0.39966295934581125,-1.7192082884,-1.1719057560000001,-0.7694249867,1.2215420255833334,1.7192082884,-0.6704899382916666,0.4445571602792094,-1.3577984927,-0.6009893415,-0.23022614540000017,0.6846655110416666,1.3577984926999997,0.05425887091666667,0.5110627896557004,-0.2319242553,0.0505987465,0.6262192729999998,0.3096499514166667,0.7056146266000001,-0.023509433833333333,0.1374087159908457,-0.1470532088,0.0064043015,0.14348360339999996,0.11038174983333333,0.2163007709,36.440104166666664,0.012489144591960207,36.4375,36.4375,36.4375,36.440104166666664,36.4375,39.5625,0.0,39.5625,39.5625,39.5625,39.5625,39.5625,40.096354166666664,0.031141304018493222,40.0625,40.125,40.125,40.096354166666664,40.125,43.03125,0.03125,43.0,43.03125,43.0625,43.03125,43.0625,45.239583333333336,0.02329237476562281,45.1875,45.25,45.25,45.239583333333336,45.25,44.604166666666664,0.02946278254943948,44.5625,44.625,44.625,44.604166666666664,44.625,0.038389896874999996,0.20821918791322017,-0.06892532609999999,0.0,0.19701197419999997,0.11303471145833333,0.3533741656,-0.0013374033333333334,0.03996452486503645,-0.053356285499999996,0.0,0.022315302299999992,0.02189712808333333,0.0617778977,0.0021045577499999766,0.7413740481386033,-0.04943316919999999,0.0,0.07546244439999998,0.2514726088333333,0.30620670659999993,-0.08515023949999999,0.4467277882296977,-0.6157458186,0.0,0.34598216859999986,0.2858486253333334,0.8794855770999997,-0.01211010766625,0.04754108502008545,-0.0298958464,-7.4e-29,0.010935994299999998,0.01993890016625,0.044225052399999985,0.04378762487500001,0.3296746470681236,-0.39955246469999994,5.2739e-05,0.45344674909999994,0.206707343875,0.6103560033,0.10177913308333332,0.036980651476409436,0.08104915609999999,0.08642190699999999,0.1736513135,0.10177913308333332,0.1736513135,0.3759042337833333,1.4148606911833335,0.1736513135
128,150,1,6,78,6,6,True,True,0.22303621966666665,0.44353524563875546,-0.27413933749999997,0.23637604,0.7068719565,0.40579577800000005,0.7068719565,-2.047356506333333,1.5256828209615525,-3.290853262,-2.2866352799999996,-0.5645809770000001,2.3996362886666667,3.290853262,-0.9225136439999999,1.2911345380879438,-1.838349402,-1.3666846155,0.4374930855000001,1.5503644943333332,1.9384524225,-0.19066561766666668,0.923164905515408,-1.117643118,-0.37854160400000003,0.924187869,0.8067908636666666,1.4267140034999999,-0.8380130656666666,0.8195094353245241,-1.7585588694999998,-0.7109643225,-0.044516005000000004,0.84127639,1.7585588694999998,0.0985437795,0.12947299642075574,-0.04400794150000001,0.1022300015,0.2374092785,0.13601322383333334,0.2374092785,36.489583333333336,0.023292374765622806,36.46875,36.5,36.5,36.489583333333336,36.5,39.572916666666664,0.02329237476562281,39.5625,39.5625,39.59375,39.572916666666664,39.59375,40.114583333333336,0.023292374765622806,40.09375,40.125,40.125,40.114583333333336,40.125,43.052083333333336,0.023292374765622806,43.03125,43.0625,43.0625,43.052083333333336,43.0625,45.25,0.0,45.25,45.25,45.25,45.25,45.25,44.583333333333336,0.02946278254943948,44.5625,44.5625,44.625,44.583333333333336,44.625,-0.0885234505,0.24945181147826545,-0.320626369,-4.605e-07,0.055056478000000006,0.1252277691666667,0.37097675,-0.009228195500000001,0.05468270423937133,-0.062045803,-0.0007472835,0.0351085,0.032633862166666666,0.0930962155,-0.42131479583333337,0.9174615117886143,-1.2705621495000001,-0.0002451435,0.0068629055000000005,0.4258900661666667,1.2705621495000001,0.08152957966666668,0.39546881260161915,-0.31568709,-2.315e-05,0.560298979,0.292003073,0.631375074,0.03538366166666666,0.06424190162355167,-1.94e-05,0.0033682595000000004,0.1028021255,0.035396594999999996,0.1028021255,0.009215726499999993,0.3128456859432275,-0.29620336700000005,-0.0002496835,0.32410023,0.20685109350000006,0.533344656,0.172423611,0.15253202280771957,0.0812865495,0.08701533049999999,0.348968953,0.172423611,0.348968953,0.5003594950833333,1.5598099654166664,0.348968953
129,151,1,7,24,24,24,False,True,-0.10372234087499999,1.5262060330586404,-0.33113418539999995,0.049750464,0.272504109,0.613640763125,0.7788780299999996,-2.3605934977916667,0.7145340706132568,-3.3447739363999998,-2.4312239885,-1.5970482592,2.3605934977916667,3.3447739363999998,-1.2229204027916667,0.5038669456300993,-1.7540864703,-1.056334257,-0.7432400705,1.2229204027916667,1.7540864703,-0.61797862875,0.5217773212537773,-1.0622181535,-0.502396986,-0.03991981160000004,0.6484785192499999,1.0622181535,0.0774822085,1.0173778909979594,-0.6032904208,-0.0943674665,0.20876400029999997,0.5204637356666666,0.9046935442999998,-0.033928602,0.13852987249088264,-0.21764500329999997,-0.005169823499999999,0.12903060389999996,0.12142081874999999,0.224322166,36.5078125,0.020669932117692115,36.5,36.5,36.54375,36.5078125,36.54375,39.638020833333336,0.025382276939606676,39.625,39.625,39.6875,39.638020833333336,39.6875,40.161458333333336,0.030812915536977167,40.125,40.1875,40.1875,40.161458333333336,40.1875,43.059895833333336,0.012489144591960207,43.0625,43.0625,43.0625,43.059895833333336,43.0625,45.223958333333336,0.030812915536977164,45.1875,45.25,45.25,45.223958333333336,45.25,44.6171875,0.020669932117692115,44.58125,44.625,44.625,44.6171875,44.625,0.03458230991666667,0.22432115311356313,-0.09454758649999999,0.0,0.15551274839999998,0.11722462825,0.4297934772999999,0.007046503333333333,0.04146426483635996,-0.0290697488,0.0,0.05431478179999998,0.024232100333333336,0.07984258659999999,0.0067702744583333545,0.882762436324156,-0.05033155119999999,0.0,0.06219501169999996,0.36029120637500006,1.6390832306999998,-0.09359755737499999,0.4282207077873408,-0.5480913873,-4.075e-06,0.33716300859999987,0.293577650375,0.7508383331999998,-0.011261326500000002,0.047986071935260485,-0.0258115822,-1.53e-23,0.011305576899999998,0.019861344833333336,0.04823246179999997,0.044807730875000014,0.3427304124414722,-0.40277470029999995,0.0,0.4107123555,0.2299723397083333,0.6013902901999999,0.11195721733333334,0.0725760632890992,0.0808969496,0.085105658,0.1782936455,0.11195721733333334,0.1782936455,0.5915300632999999,1.3448287167499997,0.1782936455
131,153,1,7,24,24,24,False,True,-0.08415727354166665,1.3768190837996692,-0.5565575544,-0.0594657305,0.29126977899999995,0.589555975125,0.6532646597999999,-2.4910778552083332,0.8605625314417231,-3.4883441207,-2.4378082755,-1.6042609336,2.4910778552083332,3.4883441207,-1.2869169885416667,0.5606730711599754,-1.9361233706999998,-1.139006674,-0.7109390023000001,1.2869169885416667,1.9361233706999998,-0.7008299521666667,0.6197625339419968,-1.2023812767,-0.5451352300000001,-0.14448384440000006,0.7356487635833334,1.2023812767,0.18697594695833333,0.942826092194585,-0.4136095164,0.0017924925,1.3800768258999996,0.5221860715416666,1.4151966336999997,-0.032002734041666675,0.14609945656865084,-0.2228185087,-0.0020402879999999995,0.14235881369999998,0.12417991687499998,0.2428032415,36.502604166666664,0.012489144591960207,36.5,36.5,36.5,36.502604166666664,36.5,39.651041666666664,0.030812915536977167,39.625,39.625,39.6875,39.651041666666664,39.6875,40.184895833333336,0.012489144591960207,40.1875,40.1875,40.1875,40.184895833333336,40.1875,43.0859375,0.030257682392245445,43.0625,43.0625,43.125,43.0859375,43.125,45.2421875,0.020669932117692115,45.20625,45.25,45.25,45.2421875,45.25,44.609375,0.027063293868263706,44.5625,44.625,44.625,44.609375,44.625,0.03155339937499999,0.21045405954488305,-0.0867102635,0.0,0.1454993145,0.110163032875,0.3931736350999999,0.003990575916666667,0.06045626992728533,-0.026214914599999996,0.0,0.021289650799999997,0.027461805083333332,0.0873267078,0.014004032166672545,0.8128630414152697,-0.04642866409999999,-1.68e-37,0.060269931599999965,0.30902237541667255,1.0309653099999996,-0.08764155041458332,0.40628436559323794,-0.4947088334,0.0,0.34915946089999983,0.27009974233541667,0.6472985866000001,-0.011482209583333335,0.04708533792340935,-0.025100764600000002,0.0,0.008294261199999996,0.01906416775,0.04599385429999998,0.04735044832333333,0.33508852970500447,-0.3500403049,0.0,0.39042101469999996,0.21945000192666667,0.5928956569999999,0.11349553374999999,0.08890277945502666,0.0783853528,0.081329614,0.17370972059999998,0.11349553374999999,0.17370972059999998,0.46627562513333326,1.4896855505166666,0.17370972059999998
